time,prevBugs,linesAdded,linesRemoved,totalChurn,loc,max-len,complex-chaining,max-params,max-nested-callbacks,max-statements,complexity,max-depth,complex-switch-case,this-assign,no-reassign,extra-bind,cond-assign,smelly,event
2014,12,9,2,11,88,0,0,0,0,0,0,0,0,0,1,0,0,1,1
0,13,1,1,2,88,0,0,0,0,0,0,0,0,0,1,0,0,1,1
1413,13,1,1,2,88,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,0,2,0,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,0,0,2,2,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1129,0,4,1,5,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0
569,0,1,0,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1161,2,2,0,2,55,0,0,0,0,0,0,0,0,0,0,0,0,0,1
147,2,8,2,10,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2990,2,52,0,52,52,0,0,0,0,0,0,0,0,0,1,0,0,1,0
8,2,10,11,21,51,0,0,0,0,0,0,0,0,0,1,0,0,1,0
17,2,2,2,4,51,0,0,0,0,0,0,0,0,0,1,0,0,1,0
30,2,2,3,5,50,0,0,0,0,0,0,0,0,0,1,0,0,1,0
207,2,12,10,22,52,0,0,0,0,0,0,0,0,0,1,0,0,1,0
185,3,1,1,2,52,0,0,0,0,0,0,0,0,0,1,0,0,1,1
135,3,0,61,61,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,3,6,6,12,52,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1092,4,2,3,5,51,0,0,0,0,0,0,0,0,0,1,0,0,1,1
2220,5,4,0,4,55,0,0,0,0,0,0,0,0,0,1,0,0,1,1
2913,5,1,1,2,55,0,0,0,0,0,0,0,0,0,1,0,0,1,0
178,5,7,22,29,40,0,0,0,0,0,0,0,0,0,1,0,0,1,0
3488,6,1,2,3,39,0,0,0,0,0,0,0,0,0,1,0,0,1,1
3002,6,0,4,4,35,0,0,0,0,0,0,0,0,0,1,0,0,1,0
27,6,4,3,7,36,0,0,0,0,0,0,0,0,0,1,0,0,1,0
7,6,1,1,2,36,0,0,0,0,0,0,0,0,0,1,0,0,1,0
7787,6,17,7,24,46,0,0,0,0,0,0,0,0,0,1,0,0,1,0
261,7,9,11,20,44,0,0,0,0,0,0,0,0,0,1,0,0,1,1
936,8,0,4,4,40,0,0,0,0,0,0,0,0,0,1,0,0,1,1
1729,8,3,7,10,36,0,0,0,0,0,0,0,0,0,1,0,0,1,0
3,8,4,1,5,39,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,0,10,3,13,45,0,0,0,0,0,0,0,0,0,1,0,0,1,0
19,0,3,10,13,38,0,0,0,0,0,0,0,0,0,1,0,0,1,0
817,0,1,1,2,38,0,0,0,0,0,0,0,0,0,1,0,0,1,0
589,1,2,0,2,40,0,0,0,0,0,0,0,0,0,1,0,0,1,1
4061,1,45,0,45,45,0,0,0,0,0,0,0,0,0,1,0,0,1,0
105,1,20,19,39,46,0,0,0,0,0,0,0,0,0,1,0,0,1,0
644,1,1,2,3,45,0,0,0,0,0,0,0,0,0,1,0,0,1,0
363,1,0,41,41,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0
525,1,0,1,1,44,0,0,0,0,0,0,0,0,0,1,0,0,1,0
19147,1,1,1,2,44,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2520,1,2,2,4,44,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,0,72,0,72,72,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1,0,0,2,2,70,0,0,0,0,0,0,0,0,0,1,0,0,1,0
6,0,4,1,5,73,0,0,0,0,0,0,0,0,0,1,0,0,1,0
111,0,3,3,6,73,0,0,0,0,0,0,0,0,0,1,0,0,1,0
53,0,9,10,19,72,0,0,0,0,0,0,0,0,0,1,0,0,1,0
28,0,1,1,2,72,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1,0,13,13,26,72,0,0,0,0,0,0,0,0,0,1,0,0,1,0
56,0,1,1,2,72,0,0,0,0,0,0,0,0,0,1,0,0,1,0
876,0,10,0,10,82,0,0,0,0,0,0,0,0,0,1,0,0,1,0
158,0,2,2,4,82,0,0,0,0,0,0,0,0,0,1,0,0,1,0
144,0,3,3,6,72,0,0,0,0,0,0,0,0,0,1,0,0,1,0
266,0,2,0,2,84,0,0,0,0,0,0,0,0,0,1,0,0,1,0
118,0,39,7,46,116,0,0,0,0,0,0,0,0,0,1,0,0,1,0
941,1,92,47,139,161,0,0,0,0,0,0,0,0,0,1,0,0,1,1
0,2,92,47,139,161,0,0,0,0,0,0,0,0,0,1,0,0,1,1
586,2,3,0,3,164,0,0,0,0,0,0,0,0,0,1,0,0,1,0
3236,2,0,164,164,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,11,10,21,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
871,0,1,0,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0
259,0,3,2,5,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1557,0,1,0,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1463,0,3,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1131,0,3,2,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,0,2,1,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,2,1,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
267,0,2,1,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,0,4,3,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163,0,1,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,1,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,0,1,0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,1,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,0,1,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242,1,12,11,23,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1
119,1,1,0,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167,1,0,24,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,2,1,0,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,3,1,1,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,3,2,2,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225,4,1,0,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2478,4,2,1,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2535,4,55,16,71,57,0,0,0,0,0,0,0,0,0,1,0,0,1,0
862,4,2,0,2,78,0,0,0,0,0,0,0,0,0,1,0,0,1,0
272,5,5,1,6,61,0,0,0,0,0,0,0,0,0,1,0,0,1,1
16,5,38,31,69,67,0,0,0,0,0,0,0,0,0,1,0,0,1,0
80,5,4,0,4,71,0,0,0,0,0,0,0,0,0,1,0,0,1,0
37,6,2,3,5,60,0,0,0,0,0,0,0,0,0,1,0,0,1,1
6373,6,0,1,1,70,0,0,0,0,0,0,0,0,0,1,0,0,1,0
27,6,6,1,7,75,0,0,0,0,0,0,0,0,0,1,0,0,1,0
7,6,1,0,1,76,0,0,0,0,0,0,0,0,0,1,0,0,1,0
6244,6,3,0,3,81,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1542,6,23,3,26,101,0,0,0,0,0,0,0,0,0,1,0,0,1,0
261,7,9,29,38,81,0,0,0,0,0,0,0,0,0,1,0,0,1,1
2756,8,1,1,2,81,0,0,0,0,0,0,0,0,0,1,0,0,1,1
0,0,28,0,28,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,0,2,2,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
591,0,1,1,2,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,0,1,1,2,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5714,0,0,26,26,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2,1,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2997,1,5,1,6,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9,1,1,1,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
606,1,4,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179,1,1,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,1,6,2,8,20,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1010,1,1,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
838,1,30,2,32,32,0,0,0,0,0,0,0,0,0,1,0,0,1,0
113,1,12,5,17,39,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1,1,3,3,6,39,0,0,0,0,0,0,0,0,0,1,0,0,1,0
8,1,3,3,6,39,0,0,0,0,0,0,0,0,0,1,0,0,1,0
4,1,1,1,2,39,0,0,0,0,0,0,0,0,0,1,0,0,1,0
236,1,0,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
359,1,1,0,1,40,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1445,2,1,0,1,41,0,0,0,0,0,0,0,0,0,1,0,0,1,1
3544,2,1,1,2,41,0,0,0,0,0,0,0,0,0,1,0,0,1,0
4243,2,2,0,2,43,0,0,0,0,0,0,0,0,0,1,0,0,1,0
395,3,1,1,2,43,0,0,0,0,0,0,0,0,0,1,0,0,1,1
9281,3,1,1,2,43,0,0,0,0,0,0,0,0,0,1,0,0,1,0
428,3,1,1,2,43,0,0,0,0,0,0,0,0,0,1,0,0,1,0
995,3,1,25,26,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1459,3,2,2,4,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1584,3,1,1,2,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,36,0,36,35,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2130,1,1,1,2,35,0,0,0,0,0,0,0,0,0,1,0,0,1,1
1130,1,1,1,2,36,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2454,1,0,36,36,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,105,0,105,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,1,2,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,1,2,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,0,10,3,13,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,2,3,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0
237,0,9,1,10,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0
569,0,2,0,2,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2427,0,1,0,1,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0
486,0,0,1,1,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1440,0,125,0,125,125,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,0,1,1,2,125,0,0,0,0,0,0,0,0,0,1,0,0,1,0
96,0,4,1,5,128,0,0,0,0,0,0,0,0,0,1,0,0,1,0
69,0,1,1,2,128,0,0,0,0,0,0,0,0,0,1,0,0,1,0
227,1,2,2,4,128,0,0,0,0,0,0,0,0,0,1,0,0,1,1
135,1,0,121,121,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,1,1,1,2,128,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2,1,7,9,16,126,0,0,0,0,0,0,0,0,0,1,0,0,1,0
503,2,1,27,28,100,0,0,0,0,0,0,0,0,0,1,0,0,1,1
588,3,10,6,16,104,0,0,0,0,0,0,0,0,0,1,0,0,1,1
617,4,7,1,8,110,0,0,0,0,0,0,0,0,0,1,0,0,1,1
4694,4,15,38,53,87,0,0,0,0,0,0,0,0,0,1,0,0,1,0
3488,5,4,4,8,87,0,0,0,0,0,0,0,0,0,1,0,0,1,1
2981,5,4,4,8,87,0,0,0,0,0,0,0,0,0,1,0,0,1,0
21,5,0,4,4,83,0,0,0,0,0,0,0,0,0,1,0,0,1,0
27,5,4,3,7,84,0,0,0,0,0,0,0,0,0,1,0,0,1,0
6654,5,1,1,2,84,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1984,5,2,1,3,85,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,0,23,0,23,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4674,1,9,1,10,31,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1013,1,0,31,31,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,52,0,52,52,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2115,0,0,52,52,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,102,0,102,102,0,0,0,0,0,0,0,0,0,1,0,0,1,0
569,0,9,0,9,111,0,0,0,0,0,0,0,0,0,1,0,0,1,0
934,0,1,0,1,112,0,0,0,0,0,0,0,0,0,1,0,0,1,0
3947,0,0,112,112,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0
335,1,31,0,31,31,0,0,0,0,0,0,0,0,0,1,0,0,1,1
6163,1,5,15,20,21,0,0,0,0,0,0,0,0,0,1,0,0,1,0
6490,1,0,21,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,65,0,65,65,0,0,0,0,0,0,0,0,0,1,0,0,1,0
687,0,4,4,8,65,0,0,0,0,0,0,0,0,0,1,0,0,1,0
4763,0,0,65,65,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,141,0,141,141,0,0,0,0,0,0,0,0,0,1,0,0,1,0
312,0,17,8,25,150,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1609,1,1,1,2,150,0,0,0,0,0,0,0,0,0,1,0,0,1,1
81,1,1,1,2,150,0,0,0,0,0,0,0,0,0,1,0,0,1,0
540,2,1,1,2,150,0,0,0,0,0,0,0,0,0,1,0,0,1,1
1184,2,29,0,29,29,0,0,0,0,0,0,0,0,0,1,0,0,1,0
167,2,0,150,150,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,2,4,4,8,29,0,0,0,0,0,0,0,0,0,1,0,0,1,0
50,2,165,4,169,190,0,0,0,0,0,0,0,0,0,1,0,0,1,0
262,2,8,1,9,197,0,0,0,0,0,0,0,0,0,1,0,0,1,0
99,3,101,1,102,297,0,0,0,0,0,0,0,0,0,1,0,0,1,1
119,4,36,42,78,291,0,0,0,0,0,0,0,0,0,1,0,0,1,1
0,4,18,2,20,307,0,0,0,0,0,0,0,0,0,1,0,0,1,0
21,4,14,4,18,317,0,0,0,0,0,0,0,0,0,1,0,0,1,0
110,6,0,2,2,315,0,0,0,0,0,0,0,0,0,1,0,0,1,1
37,7,34,15,49,334,0,0,0,0,0,0,0,0,0,1,0,0,1,1
24,7,2,1,3,335,0,0,0,0,0,0,0,0,0,1,0,0,1,0
9,7,3,1,4,337,0,0,0,0,0,0,0,0,0,1,0,0,1,0
361,8,2,3,5,336,0,0,0,0,0,0,0,0,0,1,0,0,1,1
567,8,3,2,5,337,0,0,0,0,0,0,0,0,0,1,0,0,1,0
567,8,7,0,7,344,0,0,0,0,0,0,0,0,0,1,0,0,1,0
4019,8,1,1,2,344,0,0,0,0,0,0,0,0,0,1,0,0,1,0
159,8,6,18,24,332,0,0,0,0,0,0,0,0,0,1,0,0,1,0
3488,9,1,1,2,332,0,0,0,0,0,0,0,0,0,1,0,0,1,1
3002,9,0,4,4,328,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1,9,2,5,7,325,0,0,0,0,0,0,0,0,0,1,0,0,1,0
27,9,2,4,6,323,0,0,0,0,0,0,0,0,0,1,0,0,1,0
3663,9,13,1,14,341,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1747,10,6,0,6,329,0,0,0,0,0,0,0,0,0,1,0,0,1,1
865,11,0,21,21,320,0,0,0,0,0,0,0,0,0,1,0,0,1,1
383,11,1,1,2,320,0,0,0,0,0,0,0,0,0,1,0,0,1,0
4080,12,0,7,7,313,0,0,0,0,0,0,0,0,0,1,0,0,1,1
0,1,28,0,28,27,0,0,0,0,0,0,0,0,0,0,0,0,0,1
645,1,2,1,3,29,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2938,1,0,29,29,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,32,0,32,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2454,0,0,32,32,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,273,0,273,272,0,0,0,0,0,0,0,0,0,1,1,0,1,0
12,0,35,34,69,273,0,0,0,0,0,0,0,0,0,1,1,0,1,0
1,0,1,1,2,273,0,0,0,0,0,0,0,0,0,1,1,0,1,0
108,0,29,63,92,239,0,0,0,0,0,0,0,0,0,1,1,0,1,0
74,0,0,240,240,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,216,0,216,215,0,0,0,0,0,0,0,0,0,1,0,0,1,0
116,0,6,6,12,215,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,0,20,0,20,19,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,0,43,0,43,43,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,0,75,0,75,75,0,0,0,0,0,0,0,0,0,1,0,0,1,0
195,0,0,75,75,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,47,0,47,46,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,0,5,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195,0,0,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,14,0,14,13,0,0,0,0,0,0,0,0,0,1,0,0,1,0
568,0,3,3,6,13,0,0,0,0,0,0,0,0,0,1,0,0,1,0
679,0,1,1,2,14,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
452,0,12,0,12,11,0,0,0,0,0,0,0,0,0,1,0,0,1,0
40,0,16,0,16,27,0,0,0,0,0,0,0,0,0,1,0,0,1,0
211,0,0,25,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,215,0,0,0,0,0,0,0,0,0,1,0,0,1,0
117,0,57,128,185,144,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,0,0,1,1,143,0,0,0,0,0,0,0,0,0,1,0,0,1,0
18,0,0,144,144,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,6,2,8,23,0,0,0,0,0,0,0,0,0,1,0,0,1,0
13,0,3,4,7,22,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1,0,3,3,6,22,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,0,5,4,9,23,0,0,0,0,0,0,0,0,0,1,0,0,1,0
101,0,0,24,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,0,47,0,47,46,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1,0,1,22,23,25,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,0,7,0,7,32,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,0,2,2,4,32,0,0,0,0,0,0,0,0,0,1,0,0,1,0
142,0,1,1,2,32,0,0,0,0,0,0,0,0,0,1,0,0,1,0
216,0,50,3,53,79,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1,0,17,14,31,82,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,0,7,7,14,82,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1,0,3,2,5,83,0,0,0,0,0,0,0,0,0,1,0,0,1,0
26,0,45,8,53,120,0,0,0,0,0,0,0,0,0,1,1,0,1,0
14,0,8,18,26,110,0,0,0,0,0,0,0,0,0,1,1,0,1,0
2,0,5,5,10,110,0,0,0,0,0,0,0,0,0,1,1,0,1,0
40,0,7,7,14,111,0,0,0,0,0,0,0,0,0,1,1,0,1,0
37,0,6,3,9,113,0,0,0,0,0,0,0,0,0,1,1,0,1,0
8,0,2,2,4,114,0,0,0,0,0,0,0,0,0,1,1,0,1,0
0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,1,0,0,1,0
12,0,72,22,94,93,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1,0,3,4,7,92,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1,0,13,9,22,96,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,0,1,1,2,96,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,0,3,3,6,96,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,0,4,4,8,96,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,0,1,2,3,95,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,0,1,3,4,93,0,0,0,0,0,0,0,0,0,1,0,0,1,0
20,0,5,20,25,78,0,0,0,0,0,0,0,0,0,1,0,0,1,0
120,0,8,12,20,74,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2,0,8,2,10,80,0,0,0,0,0,0,0,0,0,1,0,0,1,0
51,0,2,1,3,81,0,0,0,0,0,0,0,0,0,1,0,0,1,0
29,0,1,1,2,81,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,0,1,1,2,81,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1,0,0,2,2,79,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1,0,0,2,2,77,0,0,0,0,0,0,0,0,0,1,0,0,1,0
18,0,12,20,32,69,0,0,0,0,0,0,0,0,0,1,0,0,1,0
116,0,2,10,12,61,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2,0,0,1,1,60,0,0,0,0,0,0,0,0,0,1,0,0,1,0
41,0,2,1,3,61,0,0,0,0,0,0,0,0,0,1,0,0,1,0
26,0,17,4,21,74,0,0,0,0,0,0,0,0,0,1,0,0,1,0
11,0,1,1,2,74,0,0,0,0,0,0,0,0,0,1,0,0,1,0
11,0,2,2,4,74,0,0,0,0,0,0,0,0,0,1,0,0,1,0
30,0,3,3,6,74,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,0,200,0,200,200,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,0,1,2,3,199,0,0,0,0,0,0,0,0,0,1,0,0,1,0
12,0,51,56,107,194,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1,0,1,1,2,194,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1,0,7,141,148,60,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,0,1,0,1,61,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1,0,0,7,7,54,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,0,1,3,4,52,0,0,0,0,0,0,0,0,0,1,0,0,1,0
140,0,6,6,12,52,0,0,0,0,0,0,0,0,0,1,0,0,1,0
81,0,1,1,2,52,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1,0,0,2,2,50,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1,0,2,2,4,50,0,0,0,0,0,0,0,0,0,1,0,0,1,0
18,0,4,1,5,53,0,0,0,0,0,0,0,0,0,1,0,0,1,0
90,0,5,0,5,58,0,0,0,0,0,0,0,0,0,1,0,0,1,0
69,0,1,0,1,59,0,0,0,0,0,0,0,0,0,1,0,0,1,0
37,0,23,5,28,77,0,0,0,0,0,0,0,0,0,1,0,0,1,0
5,0,2,2,4,77,0,0,0,0,0,0,0,0,0,1,0,0,1,0
6,0,2,2,4,77,0,0,0,0,0,0,0,0,0,1,0,0,1,0
30,0,8,2,10,83,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,0,138,0,138,137,0,0,0,0,0,0,0,0,0,1,1,0,1,0
0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,1,0,0,1,0
13,0,9,9,18,46,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1,0,1,22,23,25,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,0,7,0,7,32,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,0,2,2,4,32,0,0,0,0,0,0,0,0,0,1,0,0,1,0
358,0,3,0,3,35,0,0,0,0,0,0,0,0,0,1,0,0,1,0
44,0,176,8,184,203,0,0,0,0,0,0,0,0,0,1,0,0,1,0
3,0,39,13,52,229,0,0,0,0,0,0,0,0,1,1,0,0,1,0
1,0,7,2,9,234,0,0,0,0,0,0,0,0,1,1,0,0,1,0
20,0,22,11,33,245,0,0,0,0,0,0,0,0,1,1,0,0,1,0
17,0,16,16,32,246,0,0,0,0,0,0,0,0,1,1,0,0,1,0
6,0,1,1,2,245,0,0,0,0,0,0,0,0,1,1,0,0,1,0
30,0,4,0,4,249,0,0,0,0,0,0,0,0,1,1,0,0,1,0
8,0,2,2,4,229,0,0,0,0,0,0,0,0,0,1,0,0,1,0
36,0,5,0,5,234,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,0,52,0,52,51,0,0,0,0,0,0,0,0,0,1,0,0,1,0
12,0,17,14,31,54,0,0,0,0,0,0,0,0,0,1,0,0,1,0
3,0,2,8,10,48,0,0,0,0,0,0,0,0,0,1,0,0,1,0
139,0,1,1,2,48,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2,0,2,0,2,50,0,0,0,0,0,0,0,0,0,1,0,0,1,0
187,0,4,4,8,50,0,0,0,0,0,0,0,0,0,1,0,0,1,0
57,0,0,2,2,48,0,0,0,0,0,0,0,0,0,1,0,0,1,0
56,0,7,7,14,49,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1508,0,11,2,13,58,0,0,0,0,0,0,0,0,0,1,0,0,1,0
36,0,1,1,2,58,0,0,0,0,0,0,0,0,0,1,0,0,1,0
507,1,43,0,43,101,0,0,0,0,0,0,0,0,0,1,0,0,1,1
221,1,5,0,5,106,0,0,0,0,0,0,0,0,0,1,0,0,1,0
3,1,1,1,2,106,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2712,1,44,1,45,149,0,0,0,0,0,0,0,0,0,1,0,0,1,0
12,1,3,8,11,144,0,0,0,0,0,0,0,0,0,1,0,0,1,0
27,1,5,32,37,117,0,0,0,0,0,0,0,0,0,1,0,0,1,0
6549,1,6,3,9,120,0,0,0,0,0,0,0,0,0,1,0,0,1,0
4433,1,1,1,2,120,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,0,55,0,55,54,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1,0,0,55,55,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0
359,0,117,0,117,116,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1,0,5,5,10,116,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1,0,3,3,6,116,0,0,0,0,0,0,0,0,0,1,0,0,1,0
26,0,4,1,5,119,0,0,0,0,0,0,0,0,0,1,0,0,1,0
56,0,4,4,8,120,0,0,0,0,0,0,0,0,0,1,0,0,1,0
37,0,4,19,23,104,0,0,0,0,0,0,0,0,0,1,0,0,1,0
215,0,16,8,24,109,0,0,0,0,0,0,0,0,0,1,0,0,1,0
962,0,6,13,19,102,0,0,0,0,0,0,0,0,0,1,0,0,1,0
54,0,4,4,8,102,0,0,0,0,0,0,0,0,0,1,0,0,1,0
165,0,1,1,2,102,0,0,0,0,0,0,0,0,0,1,0,0,1,0
673,1,8,0,8,110,0,0,0,0,0,0,0,0,0,1,0,0,1,1
195,2,6,2,8,114,0,0,0,0,0,0,0,0,0,1,0,0,1,1
19166,2,1,1,2,114,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,0,16,7,23,146,0,0,0,0,0,0,0,0,0,1,1,0,1,0
